index,question_flag,answer_flag,interjection_flag,speech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
22,0,0,1,0,1,"YOUNG, Mick","EV4","N/A","N/A","N/A",774,"774 EV4 0 0 YOUNG, Mick Mr Young - Point of order, Mr Speaker.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[7]/talk.start","N/A","N/A"
23,0,0,1,0,1,"UREN, Tom","EE4","N/A","N/A","N/A",774,"774 EE4 0 0 UREN, Tom Mr Uren - Malcolm, when are you going to forget that you were a prefect?","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[8]/talk.start","N/A","N/A"
24,0,0,1,0,1,"YOUNG, Mick","EV4","N/A","N/A","N/A",774,"774 EV4 0 0 YOUNG, Mick Mr Young - But he finished it first. He had the opportunity to finish it.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[9]/talk.start","N/A","N/A"
25,0,0,1,0,1,"YOUNG, Mick","EV4","N/A","N/A","N/A",774,"774 EV4 0 0 YOUNG, Mick Mr Young - Let us get the same rules for both sides.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[10]/talk.start","N/A","N/A"
26,0,0,1,0,1,"HAYDEN, Bill","RK4","N/A","N/A","N/A",774,"774 RK4 0 0 HAYDEN, Bill Mr Hayden - Mr Speaker, on a point of order: I asked a question. I am entitled to an answer.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[11]/talk.start","N/A","N/A"
27,0,0,1,0,1,"HAYDEN, Bill","RK4","N/A","N/A","N/A",774,"774 RK4 0 0 HAYDEN, Bill Mr Hayden - Mr Speaker, I raise a point of order. The Prime Minister stood up here and dissembled. What he said was not true to fact.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[12]/talk.start","N/A","N/A"
28,0,0,1,0,1,"HAYDEN, Bill","RK4","N/A","N/A","N/A",774,"774 RK4 0 0 HAYDEN, Bill Mr Hayden - How long are we going to put up with this?","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[13]/talk.start","N/A","N/A"
29,0,0,1,0,1,"HAYDEN, Bill","RK4","N/A","N/A","N/A",774,"774 RK4 0 0 HAYDEN, Bill Mr Hayden - The Prime Minister indulged in--","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[14]/talk.start","N/A","N/A"
30,0,0,1,0,1,"HAYDEN, Bill","RK4","N/A","N/A","N/A",774,"774 RK4 0 0 HAYDEN, Bill Mr Hayden - A program of misrepresentation. Now he has asked--","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[15]/talk.start","N/A","N/A"
31,0,0,1,0,1,"NEIL, Maurice","JVS","N/A","N/A","N/A",774,"774 JVS 0 0 NEIL, Maurice Mr Neil - It is feeding time.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[16]/talk.start","N/A","N/A"
32,0,0,1,0,1,"MORRIS, Peter","HI4","N/A","N/A","N/A",774,"774 HI4 0 0 MORRIS, Peter Mr Morris - On your right.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/question/interjection[17]/talk.start","N/A","N/A"
33,0,0,1,0,1,"HAYDEN, Bill","RK4","N/A","N/A","N/A",775,"775 RK4 0 0 HAYDEN, Bill Mr Hayden - The figure of 6. 1 per cent was the record and Malcolm Fraser was responsible for it. Are you going to try to lie your way through the campaign? Gosh!","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/answer/interjection[1]/talk.start","N/A","N/A"
34,0,0,1,0,1,"YOUNG, Mick","EV4","N/A","N/A","N/A",775,"775 EV4 0 0 YOUNG, Mick Mr Young - What did he say?","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/answer/interjection[2]/talk.start","N/A","N/A"
35,0,0,1,0,1,"HAYDEN, Bill","RK4","N/A","N/A","N/A",775,"775 RK4 0 0 HAYDEN, Bill Mr Hayden - I said that the Government--","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/answer/interjection[3]/talk.start","N/A","N/A"
36,0,0,1,0,1,"HAYDEN, Bill","RK4","N/A","N/A","N/A",775,"775 RK4 0 0 HAYDEN, Bill Mr Hayden - Is going to try to lie its way through the campaign, which is unparliamentary as well as being indecent in public life. I apologise for it and withdraw.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/answer/interjection[4]/talk.start","N/A","N/A"
37,0,0,1,0,1,"FRASER, Malcolm","QS4","N/A","N/A","N/A",775,"775 QS4 0 0 FRASER, Malcolm Mr Malcolm Fraser - I raise a point of order. I revert to the point I made a moment ago, Mr Speaker. If the microphone in front of the Leader of the Opposition were left on all the time- and the one in front of me can be left on all the time - that kind of remark plainly will go over the air waves so that more people can see the kind of person the Leader of the Opposition is.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/answer/interjection[5]/talk.start","N/A","N/A"
38,0,0,1,0,1,"FRASER, Malcolm","QS4","N/A","N/A","N/A",775,"775 QS4 0 0 FRASER, Malcolm Mr Malcolm Fraser - Surely if the Leader of the Opposition has so much pride in what he says he will want to be heard by as many people as possible.","BUDGET DEFICIT","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[9]/answer/interjection[6]/talk.start","N/A","N/A"
39,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",775,"775 9E4 0 0 DAWKINS, John Mr Dawkins - His swan song! Twicer!","DEFENCE PROGRAM","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[10]/question/interjection/talk.start","N/A","N/A"
40,0,0,1,0,1,"MCMAHON, James","KSF","N/A","ALP","N/A",775,"775 KSF ALP 0 0 MCMAHON, James Mr Les McMahon - Oh, you loved that, Jim.","DEFENCE PROGRAM","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[3]/subdebate.1[10]/answer/interjection/talk.start","N/A","N/A"
41,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",777,"777 9E4 0 0 DAWKINS, John Mr Dawkins - Mr Speaker--","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[1]/talk.start","N/A","N/A"
42,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",777,"777 9E4 0 0 DAWKINS, John Mr Dawkins - I am seeking to raise a point of order.","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[2]/talk.start","N/A","N/A"
43,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",777,"777 9E4 0 0 DAWKINS, John Mr Dawkins - Mr Speaker, you have so intimidated me that I am a bit apprehensive about saying anything.","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[3]/talk.start","N/A","N/A"
44,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",777,"777 9E4 0 0 DAWKINS, John Mr Dawkins - Point of order.","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[4]/talk.start","N/A","N/A"
45,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",777,"777 9E4 0 0 DAWKINS, John Mr Dawkins - Mr Speaker, during Question Time you warned me as the result of an interjection which I made in relation to a statement you made concerning the conduct of the House. I did not want to interrupt Question Time as it already had been prolonged sufficiently. However, I have now risen simply to get some clarification from you in relation to the warning you gave me. It seems to me that you have established the circumstances whereby if I were to make even a trivial interjection you would be able to name me and have me thrown out of the House. It seems to me that it is fair enough for me to know exactly the way in which I have transgressed Standing Orders.","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[5]/talk.start","N/A","N/A"
46,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",778,"778 9E4 0 0 DAWKINS, John Mr Dawkins - Does that mean that some members can interject and I cannot?","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[6]/talk.start","N/A","N/A"
47,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",778,"778 9E4 0 0 DAWKINS, John Mr Dawkins - I raise a point of order, Mr Speaker.","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[7]/talk.start","N/A","N/A"
48,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",778,"778 9E4 0 0 DAWKINS, John Mr Dawkins - You said that I could make--","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[8]/talk.start","N/A","N/A"
49,0,0,1,0,1,"DAWKINS, John","9E4","N/A","N/A","N/A",778,"778 9E4 0 0 DAWKINS, John Mr Dawkins - I raise a point of order, Mr Speaker. What you have just said is that there are two classes of interjections.","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[9]/talk.start","N/A","N/A"
50,0,0,1,0,1,"HODGMAN, Michael","BV4","N/A","N/A","N/A",778,"778 BV4 0 0 HODGMAN, Michael Mr Hodgman - I wish to raise a point of order, Mr Speaker.","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[10]/talk.start","N/A","N/A"
51,0,0,1,0,1,"HODGMAN, Michael","BV4","N/A","N/A","N/A",778,"778 BV4 0 0 HODGMAN, Michael Mr Hodgman - I just wanted to say that I have been misrepresented again by the honourable member for Fremantle, but I will not proceed.","N/A","PERSONAL EXPLANATIONS","/hansard/chamber.xscript/debate[9]/speech[3]/interjection[11]/talk.start","N/A","N/A"
52,0,0,1,0,1,"COTTER, John","K6U","N/A","N/A","N/A",780,"780 K6U 0 0 COTTER, John Mr Cotter - Tell them what you said.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[2]/interjection[1]/talk.start","N/A","N/A"
53,0,0,1,0,1,"COTTER, John","K6U","N/A","N/A","N/A",780,"780 K6U 0 0 COTTER, John Mr Cotter - How much are the tickets?","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[2]/interjection[2]/talk.start","N/A","N/A"
54,0,0,1,0,1,"GOODLUCK, Bruce","XD4","N/A","N/A","N/A",781,"781 XD4 0 0 GOODLUCK, Bruce Mr Goodluck - What about the hydro?","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[2]/interjection[3]/talk.start","N/A","N/A"
55,0,0,1,0,1,"GOODLUCK, Bruce","XD4","N/A","N/A","N/A",781,"781 XD4 0 0 GOODLUCK, Bruce Mr Goodluck - Just what about the hydro?","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[2]/interjection[4]/talk.start","N/A","N/A"
56,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",783,"783 NF4 0 0 COHEN, Barry Mr Cohen - Mr Deputy Speaker,I raise a point of order. A time limit has not been laid down for this debate, but I was very brief as I thought it was the wish of the Government to keep the debate brief. I could have spoken for 20 minutes but I kept my remarks brief. If we are to have a wide-ranging debate that is to go on all afternoon we will, have to reconsider our position. Opposition members understood that a few speakers would speak for only five minutes.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[5]/interjection/talk.start","N/A","N/A"
57,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",785,"785 NF4 0 0 COHEN, Barry Mr Cohen - You nearly destroyed this Committee by your actions over the last few days so dont you attack anyone in this House on this issue.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[8]/interjection[1]/talk.start","N/A","N/A"
58,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",785,"785 NF4 0 0 COHEN, Barry Mr Cohen - You nearly wrecked the Committee.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[8]/interjection[2]/talk.start","N/A","N/A"
59,0,0,1,0,1,"HOLDING, Clyde","CH4","N/A","N/A","N/A",786,"786 CH4 0 0 HOLDING, Clyde Mr Holding - Mr Deputy Speaker,I take a point of order. Having regard to the high standard set by the Speaker in Question Time today is it in order for any member of this Parliament to refer to another member as being involved in a despicable action in leaking documents to the Press? Are not those remarks such that they ought to be withdrawn?","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[8]/interjection[3]/talk.start","N/A","N/A"
60,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",786,"786 NF4 0 0 COHEN, Barry Mr Cohen - Or alternatives.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[9]/interjection/talk.start","N/A","N/A"
61,0,0,1,0,1,"INNES, Urquhart","KJA","N/A","N/A","N/A",787,"787 KJA 0 0 INNES, Urquhart Mr Innes - Thank God for that.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[1]/talk.start","N/A","N/A"
62,0,0,1,0,1,"JONES, Barry","KH4","N/A","ALP","N/A",787,"787 KH4 ALP 0 0 JONES, Barry Mr Barry Jones - I have.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[2]/talk.start","N/A","N/A"
63,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",787,"787 NF4 0 0 COHEN, Barry Mr Cohen - Mr Deputy Speaker, I rise to order. The honourable member has reflected on the Committee. It is not the procedure of committees to distribute copies of their reports to honourable members, other than members of the committee concerned, prior to reports being presented in the House.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[3]/talk.start","N/A","N/A"
64,0,0,1,0,1,"MCLEAY, Leo","4I4","N/A","ALP","N/A",787,"787 4I4 ALP 0 0 MCLEAY, Leo Mr Leo McLeay -Get on with it.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[4]/talk.start","N/A","N/A"
65,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",787,"787 NF4 0 0 COHEN, Barry Mr Cohen - You want the best of both worlds, dont you?","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[5]/talk.start","N/A","N/A"
66,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",787,"787 NF4 0 0 COHEN, Barry Mr Cohen - You want the taxpayer to pay all the money and Tasmania to make all the decisions.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[6]/talk.start","N/A","N/A"
67,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",787,"787 NF4 0 0 COHEN, Barry Mr Cohen -But you are quite happy to get the rest of Australia to foot the bill.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[7]/talk.start","N/A","N/A"
68,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",788,"788 NF4 0 0 COHEN, Barry Mr Cohen - I take a point of order, Mr Deputy Speaker. I ask the honourable member for Denison to withdraw that remark. He has put words into my mouth that neither I nor any other member on this side of the House has ever used.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[8]/talk.start","N/A","N/A"
69,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",788,"788 NF4 0 0 COHEN, Barry Mr Cohen - It is double talk - two bob each way Hodgman.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[10]/interjection[9]/talk.start","N/A","N/A"
70,0,0,1,0,1,"MCLEAY, Leo","4I4","N/A","ALP","N/A",788,"788 4I4 ALP 0 0 MCLEAY, Leo Mr Leo McLeay - Behind his back.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[11]/interjection[1]/talk.start","N/A","N/A"
71,0,0,1,0,1,"MCLEAY, Leo","4I4","N/A","ALP","N/A",788,"788 4I4 ALP 0 0 MCLEAY, Leo Mr Leo McLeay - You do not have the courage to say that to his face.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[11]/interjection[2]/talk.start","N/A","N/A"
72,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",788,"788 NF4 0 0 COHEN, Barry Mr Cohen - Are you accusing me of leaking that report?","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[11]/interjection[3]/talk.start","N/A","N/A"
73,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",788,"788 NF4 0 0 COHEN, Barry Mr Cohen - I will not only have you here but also have you outside at any time.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[11]/interjection[4]/talk.start","N/A","N/A"
74,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",789,"789 NF4 0 0 COHEN, Barry Mr Cohen - Are you accusing me of leaking that report? You are a bloody little twerp.","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[11]/interjection[5]/talk.start","N/A","N/A"
75,0,0,1,0,1,"COHEN, Barry","NF4","N/A","N/A","N/A",789,"789 NF4 0 0 COHEN, Barry Mr Cohen - I raise a point of order. I apologise for my behaviour. I ask for a withdrawal. The honourable member for Franklin accused me of leaking a report of the House of Representatives--","N/A","STANDING COMMITTEE ON ENVIRONMENT AND CONSERVATION","/hansard/chamber.xscript/debate[12]/speech[11]/interjection[6]/talk.start","N/A","N/A"
