index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
12,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Clerk read the proclamation.","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[3]","N/A","N/A"
13,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Deputy appointed by His Excellency the Governor-General for the opening of the Parliament-the Honourable Sir Anthony Frank Mason, AC, KBE, CMG, Chief Justice of the High Court of Australia-having been announced by the Usher of the Black Rod, entered the chamber and took his seat on the dais.","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[4]","N/A","N/A"
14,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Deputy, through the Clerk, directed the Usher to desire the attendance of the members of the House of Representatives, who being in attendance, the DEPUTY said:","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[5]","N/A","N/A"
15,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Members of the Senate and Members of the House of Representatives: His Excellency the Governor-General, not thinking fit to be present in person at this time, has been pleased to appoint me his Deputy to declare open the Parliament of the Commonwealth, as will more fully appear from the instrument which will now be read by the Clerk of the Senate.","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[6]","N/A","N/A"
16,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The instrument having been read by the Clerk-","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[7]","N/A","N/A"
17,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The DEPUTY said:","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[8]","N/A","N/A"
18,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Members of the Senate and Members of the House of Representatives: I have it in command from His Excellency the Governor-General to let you know that, after certain Members of the Senate, and Members of the House of Representatives, shall have been sworn, the causes of His Excellency calling this Parliament together will be declared by him in person at this place; and, it being necessary that a Speaker of the House of Representatives shall be first chosen, you, Members of the House of Representatives, will retire to the place where you are to sit, and there proceed to the choice of some person to be your Speaker; and later this day you will present the person whom you shall so choose to His Excellency at such time and place as he shall appoint.","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[9]","N/A","N/A"
19,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","I will attend in the House of Representatives for the purpose of administering the oath or affirmation of allegiance to honourable Members of that House.","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[10]","N/A","N/A"
20,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Deputy and members of the House of Representatives having retired-","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[11]","N/A","N/A"
21,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The PRESIDENT again took the chair.","N/A","OPENING OF THE PARLIAMENT","/html/body/hansard/chamber.xscript/debate[1]/proctext/para[12]","N/A","N/A"
22,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","REPRESENTATION OF WESTERN AUSTRALIA, QUEENSLAND, SOUTH AUSTRALIA AND TASMANIA","/html/body/hansard/chamber.xscript/debate[2]/proctext/para","N/A","N/A"
23,0,0,1,0,0,0,0,1,"The PRESIDENT",10000,"N/A","N/A","N/A","N/A","—I inform the Senate that on 27 February, 1 March and 17 April 1990 I received letters from Senators Chaney, Stone, Haines, Sanders and Messner resigning their places as senators for their respective States. Pursuant to the provisions of section 21 of the Constitution I notified the Governors of the respective States of the vacancies in the representation of their States caused by the resignation of the senators. I have now received through His Excellency the Governor-General:(a) a certificate of the appointment by the Governor of Tasmania, and subsequently a certificate of the choice by the Parliament of Tasmania, of Robert John Bell as a senator to fill the vacancy caused by the resignation of Norman Karl Sanders;(b) a certificate of the choice by the Parliament of South Australia of Meg Heather Lees as a senator to fill the vacancy caused by the resignation of Janine Haines; and(c) a copy of a certificate of the choice by the Parliament of South Australia of John Wayne Olsen as a senator to fill the vacancy caused by the resignation of Anthony John Messner.Certificates and copy of a certificate laid on the table, and read by the Clerk.","N/A","REPRESENTATION OF WESTERN AUSTRALIA, QUEENSLAND, SOUTH AUSTRALIA AND TASMANIA","/html/body/hansard/chamber.xscript/debate[2]/proctext/interject/talk.start/para","N/A","N/A"
24,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[1]","N/A","N/A"
25,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The following senators made and subscribed the oath or affirmation of allegiance:","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[2]","N/A","N/A"
26,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Robert John Bell","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[3]","N/A","N/A"
27,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Meg Heather Lees","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[4]","N/A","N/A"
28,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","John Wayne Olsen","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[3]/proctext/para[5]","N/A","N/A"
29,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","REPRESENTATION OF THE AUSTRALIAN CAPITAL TERRITORY AND NORTHERN TERRITORY","/html/body/hansard/chamber.xscript/debate[4]/proctext/para[1]","N/A","N/A"
30,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Clerk-I lay on the table the certificates for the election of senators for the Australian Capital Territory and the Northern Territory, as follows:","N/A","REPRESENTATION OF THE AUSTRALIAN CAPITAL TERRITORY AND NORTHERN TERRITORY","/html/body/hansard/chamber.xscript/debate[4]/proctext/para[2]","N/A","N/A"
31,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Australian Capital Territory-","N/A","REPRESENTATION OF THE AUSTRALIAN CAPITAL TERRITORY AND NORTHERN TERRITORY","/html/body/hansard/chamber.xscript/debate[4]/proctext/para[3]","N/A","N/A"
32,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Robert Francis McMullan","N/A","REPRESENTATION OF THE AUSTRALIAN CAPITAL TERRITORY AND NORTHERN TERRITORY","/html/body/hansard/chamber.xscript/debate[4]/proctext/para[4]","N/A","N/A"
33,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Margaret Elizabeth Reid","N/A","REPRESENTATION OF THE AUSTRALIAN CAPITAL TERRITORY AND NORTHERN TERRITORY","/html/body/hansard/chamber.xscript/debate[4]/proctext/para[5]","N/A","N/A"
34,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Northern Territory-","N/A","REPRESENTATION OF THE AUSTRALIAN CAPITAL TERRITORY AND NORTHERN TERRITORY","/html/body/hansard/chamber.xscript/debate[4]/proctext/para[6]","N/A","N/A"
35,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Robert Lindsay Collins","N/A","REPRESENTATION OF THE AUSTRALIAN CAPITAL TERRITORY AND NORTHERN TERRITORY","/html/body/hansard/chamber.xscript/debate[4]/proctext/para[7]","N/A","N/A"
36,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Grant Ernest John Tambling","N/A","REPRESENTATION OF THE AUSTRALIAN CAPITAL TERRITORY AND NORTHERN TERRITORY","/html/body/hansard/chamber.xscript/debate[4]/proctext/para[8]","N/A","N/A"
37,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[5]/proctext/para[1]","N/A","N/A"
38,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The following Senators made and subscribed the oath or affirmation of alliegiance:","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[5]/proctext/para[2]","N/A","N/A"
39,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Margaret Elizabeth Reid","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[5]/proctext/para[3]","N/A","N/A"
40,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Robert Lindsay Collins","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[5]/proctext/para[4]","N/A","N/A"
41,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Grant Ernest John Tambling","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[5]/proctext/para[5]","N/A","N/A"
42,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Sitting suspended from 10.52 a.m. to 3 p.m.","N/A","SWEARING-IN OF SENATORS","/html/body/hansard/chamber.xscript/debate[5]/proctext/para[6]","N/A","N/A"
43,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","His Excellency the Governor-General entered the chamber and, being seated, with the President on his right hand, commanded that a message be sent to the House of Representatives intimating that His Excellency desired the attendance of honourable members in the Senate chamber forthwith, who having come with their Speaker, His Excellency was pleased to deliver the following speech:","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[1]","N/A","N/A"
44,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Honourable Members of the Parliament of Australia:","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[2]","N/A","N/A"
45,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","On 24 March, the Australian people gave to the Labor Government an historic and decisive fourth mandate-a mandate to continue the urgent and sweeping task of national reform in the 1990s.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[3]","N/A","N/A"
46,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","In carrying out its mandate, and to implement the commitments it made during the election campaign, the Government will bring before this Parliament an ambitious and far-reaching legislative program.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[4]","N/A","N/A"
47,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","As in the Governments previous terms, these proposals will be designed to work towards two overriding and more complementary goals: the establishment of a stronger, more competitive and environmentally sustainable Australian economy, and the creation of a fairer and more compassionate Australian society.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[5]","N/A","N/A"
48,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Australia has already made good progress towards realising these goals. Futher progress will require a continued and united effort, underpinned by sound economic management; determined micro-economic reform; substantial and targeted measures of social assistance; and implementation of strategies for ecologically sustainable development.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[6]","N/A","N/A"
49,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government will continue its disciplined framework of macro-economic policies and with great vigour pursue the ten point plan for micro-economic reform outlined during the election campaign.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[7]","N/A","N/A"
50,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government will set about ensuring Australia is indeed not just the lucky country but the clever country-with new measures to enhance, dramatically, Australias scientific research efforts, and to improve the capacity of children of low and middle income Australian families to complete school.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[8]","N/A","N/A"
51,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","And with an unprecedented expansion in the supply and affordability of child care and the creation of better job training prospects for the long-term unemployed, this Government will continue to open opportunities for all Australians, especially Australian women, to enter and re-enter the workforce.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[9]","N/A","N/A"
52,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Australian Economy","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[10]","N/A","N/A"
53,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Australian economy has expanded strongly in recent years, with business investment reaching record levels and employment growing rapidly. However, major challenges remain. In particular, the current account deficit remains at a level which is adding unacceptably to external indebtedness, and inflation needs to be further reduced.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[11]","N/A","N/A"
54,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The main focus of macro-economic policy must now be on improving Australias external accounts and reducing inflation.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[12]","N/A","N/A"
55,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","A tight fiscal stance, continued effective incomes policy and firm monetary policy, have removed the excess domestic demand that was evident in 1988-89. Significant improvements in the current account deficit and inflation are expected and policy will be maintained in order to meet these expectations.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[13]","N/A","N/A"
56,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government also believes that improving the health of the Australian economy requires the implementation of a continuing agenda of structural reform.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[14]","N/A","N/A"
57,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The recent strong growth in employment and the surge in business investment, together with the ongoing agenda of industrial and labour market reforms, has already started to enhance the efficiency, flexibility and competitiveness of the Australian economy.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[15]","N/A","N/A"
58,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government will continue to pursue broad-based structural reform. Reform is planned in trade protection measures; telecommunications and broadcasting; aviation; land transport; the waterfront; and international shipping. The newly established Industry Commission, with its wide charter and robust work program, is to play a key role as a catalyst for change. References to be forwarded to the Commission include railways, energy, statutory marketing arrangements and exports of health and education services. The co-operation of the States and Territories is vital to the success of these initiatives.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[16]","N/A","N/A"
59,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Prices Surveillance Authority will continue to play an active role in ensuring that consumers benefit from micro- economic reform.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[17]","N/A","N/A"
60,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government recognises that economic restructuring will impose adjustment costs. A feature of the Governments policy strategy is that this cost burden be spread equitably across all sectors of the Australian community.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[18]","N/A","N/A"
61,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","All levels of government in Australia will need to exercise further fiscal restraint to assist with the task of stabilising our external indebtedness. The Commonwealth will be expecting the States and Territories to accept their share of the responsibility to restrain overall public spending and borrowing in the future.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[19]","N/A","N/A"
62,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government has already announced its commitment to a major study aimed at simplifying the income tax system for taxpayers and the tax administration by reducing uncertainty and complexity in the law. The study will provide further progress in modernising collection and taxpayer service arrangements.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[20]","N/A","N/A"
63,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government will reintroduce legislation to give effect to superannuation reforms announced in the August 1989 Budget. It will also examine measures aimed at enhancing the efficiency of superannuation funds and life offices, making them more accountable to their members and clients.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[21]","N/A","N/A"
64,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","In the area of industrial relations, the Governments immediate priority is to ensure that the processes of labour market reform are continued and accelerated. The Government will foster an acceleration of the process of award and trade union rationalisation along industry lines. In particular, it will ensure that there are no legislative impediments to the rationalisation process.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[22]","N/A","N/A"
65,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","As a fundamental goal, the Government seeks the retention of a wage system which is fair, and delivers wage outcomes appropriate to the national interest.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[23]","N/A","N/A"
66,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Trade and Industry","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[24]","N/A","N/A"
67,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government will establish a series of Co-operative Research Centres and will provide additional funding for this purpose, rising to $100 million a year after five years.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[25]","N/A","N/A"
68,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The centres will play a vital role in ensuring that Australia will benefit from the combined strength of the nations science and technology resources. They will help ensure that Australian research and training will remain at the forefront in those areas of greatest importance to this country or in areas in which Australia has special expertise.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[26]","N/A","N/A"
69,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Research and development is fundamental to productivity and innovation in Australian enterprises.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[27]","N/A","N/A"
70,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Research and development has grown substantially since the introduction of Government tax incentives and grants designed to boost our efforts to world standard, and the research and development tax concession will be extended to 1993 at 150 per cent and from 1993 to 1995 at 125 per cent.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[28]","N/A","N/A"
71,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government will also extend Research and Development Grant Programs to 1995 to ensure that an integrated package of measures is in place. To encourage leading edge research in fields of importance to our future, environmental technologies and services will be made eligible for grant assistance. Also, research programs for the eradication of Mimosa Pigra and for the control of the cane toad will be undertaken.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[29]","N/A","N/A"
72,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","In addition to the revision and extension of the Export Market Development Grants Scheme for a further 5 years from 1 July 1990, a new export development fund will be introduced to support established exporters to enter new markets and launch new products. Smaller companies will be encouraged to form approved trading bodies to achieve the critical mass required to build a sustainable export base. In future, key services also will now be eligible for export grants. Of particular significance is the extension of grants to inbound tourist operators from 1991-92.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[30]","N/A","N/A"
73,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The greenhouse research program will be extended for a further three years, while forestry research will be upgraded with a new forest research laboratory for CSIRO in Tasmania, and a Tropical Rainforest Centre in North Queensland.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[31]","N/A","N/A"
74,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government will be aiming, as well, to ensure that Australian industry meets the highest environmental standards through processes such as the guidelines established for the potential development of pulp mills.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[32]","N/A","N/A"
75,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The current program of phased tariff reductions will be completed in 1992 and the Government already has indicated that further tariff reductions will occur beyond that time. In recognition of the long lead involved in major investment decisions, the Government will be considering post-1992 tariff arrangements at an early stage to ensure a predictable policy framework for industry.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[33]","N/A","N/A"
76,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","At the same time, the Government will continue to seek a fairer and more open international trading system, most notably through its leadership of the Cairns Group in the Uruguay Round. It will continue its efforts to integrate the Australian economy with dynamic regional economies through the active pursuit of bilateral trade opportunities, and the promotion of the Asia-Pacific Economic Co-operation process.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[34]","N/A","N/A"
77,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Small Business","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[35]","N/A","N/A"
78,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government recognises the importance of small business to the Australian economy. The recent House of Representatives Committee Report on Small Business in Australia (the Beddall Report) outlined steps that could be taken to increase the productivity and efficiency of the sector. Progress on some of these steps has already been made and the Government is giving high priority to developing a full response to the Reports recommendations.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[36]","N/A","N/A"
79,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Transport and Communications","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[37]","N/A","N/A"
80,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government believes that a national approach to our transport problems is required. With the co-operation of the States and greater involvement by the private sector, the Government will be moving to upgrade substantially the national transport infrastructure and to improve the efficiency of our transport systems.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[38]","N/A","N/A"
81,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Shipping reforms will progressively put the operating costs and manning levels of Australian flag shipping on a par with those of our major trading partners. Trans-Tasman shipping will be a particular focus. The program for waterfront reform will be actively promoted, and the Government expects that the major enterprise agreements will be concluded this year. Performance indicators are being put in place for both shipping and the waterfront, which will enable an accurate assessment to be made of progress in these industries.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[39]","N/A","N/A"
82,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Pursuit of a national rail freight initiative, following a feasibility study of the establishment of a national rail freight organisation, will be a priority.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[40]","N/A","N/A"
83,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The Government will also maintain its strong commitment to further uniformity in regulation of road use, and improved safety standards for our roads.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[41]","N/A","N/A"
84,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Deregulation of the domestic aviation industry will take effect in October, and the Government will ensure that new entrants have fair access to major airports. The Trade Practices Commission will take a high profile in ensuring effective competition, with the full support of the Government.","N/A","GOVERNOR-GENERALS SPEECH","/html/body/hansard/chamber.xscript/debate[6]/proctext/para[42]","N/A","N/A"
