index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time
11,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","economic.","N/A","B","/hansard/chamber.xscript/debate[3]/list[1]/item[3]/para","N/A","N/A"
12,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","The constitutional question was that with which I was immediately and directly concerned. At that time it implied the provision of some degree of home rule for the Sudeten Germans within the Czechoslovak Republic; the question of self-determination had not yet arisen in an acute form. My task was to make myself acquainted with the history of the question, with the principal persons concerned, and with suggestions for a solution proposed by the two sides, viz., by the Sudeten German party in the  sketch  submitted to the Czechoslovakian Government on the 7th June (which was by way of embodying the eight points of Herr Henleins speech at Karlsbad), and by the Czechoslovak Government in their draft Nationality Statute Language Bill and Administrative Reform Bill.","N/A","B","/hansard/chamber.xscript/debate[3]/para[5]","N/A","N/A"
13,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","It became clear that neither of these sets of proposals was sufficiently acceptable to the other side to permit of further negotiations on this basis, and the negotiations were suspended on the 17th August. After a series of private discussions between the Sudeten leaders and the Czechoslovak authorities, a new basis for negotiations was adopted by the Czechoslovak Government and was communicated to me on the 5th September, and to the Sudeten leaders on the 6th September. This was the so-called fourth plan. In my opinion - and, I believe, in the opinion of thu more responsible Sudeten leaders - this plan embodied almost all the requirements of the Karlsbad eight points and with a little clarification and extension could have been made to cover them in their entirety. Negotiations should have at once been resumed on this favorable and hopeful basis; but little doubt remains in my mind thai the very fact that they were so favorable operated against their chance with the more extreme members of the Sudeten German party. It is my belie! that the incident arising out of thb visit of certain Sudeten German deputies to investigate into the case of persons arrested for arms smuggling at Maehrisch-Ostrau was used in order to provide an excuse for the suspension, if not for the breaking off of negotiations. The Czechoslovak Government, however, ai once gave way to the demand of the Sudeten German party in this matter, and the preliminary discussions of the fourth plan were resumed on the 10-th September. Again I am convinced that this did not suit the policy of the Sudeten extremists, and that the incidents were pro- voked and instigated on the 11th September and, with greater effect after Herr Hitlers speech on the 12th September. As a result of bloodshed and disturbance thus caused, the Sudeten delegation refused to meet the Czecho.slovakian authorities as had been arranged on the 13bh September. Herr Henlein and Herr Frank presented a new series of demands - withdrawal of State police, limitation of troops to their military duties, &c, which the Czechoslovak Government were again prepared to accept on the sole condition that a representative of the party came to Prague to discuss how order should b.e maintained. On the night of 13th September this condition was refused by Herr Henlein, and all negotiations were completely broken off.","N/A","B","/hansard/chamber.xscript/debate[3]/para[6]","N/A","N/A"
14,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","It is quite clear that we cannot now go back to the point where Ave stood two weeks ago; and Ave have to consider the situation as it now faces us.","N/A","B","/hansard/chamber.xscript/debate[3]/para[7]","N/A","N/A"
15,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","With the rejection of the Czechoslovak Government offer on 13th September, and with the breaking off of negotiations by Herr Henlein, my functions as a mediator were in fact at an end. Directly and indirectly the connexion between the chief Sudeten leaders and the Government of the Reich had become the dominant factor in the situation. The dispute was no longer an internal one. It was not part of my functions to attempt mediation between Czechoslovakia and Germany.","N/A","B","/hansard/chamber.xscript/debate[3]/para[8]","N/A","N/A"
16,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Responsibility for the final break must, in my opinion, rest on Herr Henlein and Herr Frank and upon those of their supporters inside and outside the country who Were urging them to extreme and unconstitutional action. I have much sympathy, however, with the Sudeten case. It is a hard thing to be ruled by an alien race; and I have been left with the impression that Czechoslovakias rule in the Sudeten area for the last 20 years, though not actively oppressive and certainly not  terroristic  has been marked by tactless lack of understanding, petty intolerance and. discrimination to the point where the resentment of the German population Was inevitably moving in the direction of revolt. The Sudeten","N/A","B","/hansard/chamber.xscript/debate[3]/para[9]","N/A","N/A"
17,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Germans felt, too, that in the past they had been given many promises by the Czechoslovak Government, but that little or no action- had followed the promises. This experience had induced an attitude of unveiled mistrust of the leading Czech statesmen. I cannot say how far this mistrust is merited or unmerited; but it certainly exists with the result however conciliatory their statements they inspire no confidence in the minds ot the Sudeten population. Moreover, in the last elections of 1935, the Sudeten German party polled more votes than any other single party; and they actually formed the second largest party in the State Parliament. They then commanded some 44 votes in the total Parliament of 300. With subsequent accessions they are now the largest party. But they can always be outvoted ; and consequently some of them feel that constitutional action is useless for them. For local irritations were added to these major grievances. Czech officials and Czech police, speaking little or no German were appointed in large numbers to purely German districts. Czech agricultural colonists were encouraged to settle on land transferred under land reform in the middle of German populations ; for the children of these Czech invaders schools were built on a large scale: there is a very general belief that Czech firms were favoured as against German firms in the allocation of State eontracts and that the State provided works and relief for Czechs more readily than for Germans. I believe these complaints to be in the main justified. Even as late as the time of my mission, I could find no readiness on the part of the Czechoslovak Government -to remedy them on anything like an adequate scale.","N/A","B","/hansard/chamber.xscript/debate[3]/para[10]","N/A","N/A"
18,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","All these and other grievances were intensified by the reaction of the economic crisis on Sudeten industry which forms so important a part of life of the people. Not unnaturally the Government were blamed for the resulting impoverishment. For many reasons, therefore, including the above, the feeling amongst Sudeten Germans until about three or four years ago was one of hopelessness. But the rise of Nazi","N/A","B","/hansard/chamber.xscript/debate[3]/para[11]","N/A","N/A"
19,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Germany gave them new hope. I regard their turn for help towards their kinsmen and their eventual desire to join the Reich as a natural development in the circumstances.","N/A","B","/hansard/chamber.xscript/debate[3]/para[12]","N/A","N/A"
20,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","At the time of my arrival the more moderate Sudeten leaders still desired a settlement within the frontier of the Czechoslovak State and they realized what war would mean in the Sudeten area, which would itself be the main battlefield. Both nationally and internationally such a settlement would have been an easier solution than territorial transfer. I did my best to promote it and up to a point with some success, but even so not without misgiving as to whether when agreement was reached it could ever be carried out without giving rise to a new crop of suspicions, controversial accusation and counteraccusation. I felt that any such arrangement would have been temporary, not lasting.","N/A","B","/hansard/chamber.xscript/debate[3]/para[13]","N/A","N/A"
21,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","This solution in the form of what is known as the fourth plan broke down in the circumstances narrated above; the whole situation internally and externally has changed; and 1 felt with this change my mission had come to an end.","N/A","B","/hansard/chamber.xscript/debate[3]/para[14]","N/A","N/A"
22,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","When I left Prague on 16th September the riots and disturbances in the Sudeten area, which had never been more than sporadic, had died down. A considerable number of districts had been placed under a regime called standrecht (amounting to martial law). The Sudeten leaders, at any rate the more extreme amongst them, had fled to Germany and were issuing proclamations defying the Czechoslovak Government. I have been credibly informed at the time of my leaving the number of killed on both sides was not more than 70.","N/A","B","/hansard/chamber.xscript/debate[3]/para[15]","N/A","N/A"
23,0,0,0,0,0,0,0,1,"N/A","N/A","N/A","N/A","N/A","N/A","Unless, therefore, Herr Hitlers Freikorps arc deliberately encouraged to cross the frontier, I have no reason to expect any notable renewal of incidents and disturbances. In these circumstances, the necessity for the presence of State police in these districts should no longer exist. As these State police are extremely unpopular among German inhabitants, and have constituted one pf their chief grievances for the last three years, I consider they should be withdrawn as soon as possible. I believe their withdrawal would reduce the cause of wrangles and riots.","N/A","B","/hansard/chamber.xscript/debate[3]/para[16]","N/A","N/A"
